Time: 25.525 ms, Membrane potential: -68.061 mV
Time: 25.550 ms, Membrane potential: -67.981 mV
Time: 25.575 ms, Membrane potential: -67.901 mV
Time: 25.600 ms, Membrane potential: -67.820 mV
Time: 25.625 ms, Membrane potential: -67.739 mV
Time: 25.650 ms, Membrane potential: -67.658 mV
Time: 25.675 ms, Membrane potential: -67.577 mV
Time: 25.700 ms, Membrane potential: -67.495 mV
Time: 25.725 ms, Membrane potential: -67.413 mV
Time: 25.750 ms, Membrane potential: -67.330 mV
Time: 25.775 ms, Membrane potential: -67.248 mV
Time: 25.800 ms, Membrane potential: -67.165 mV
Time: 25.825 ms, Membrane potential: -67.082 mV
Time: 25.850 ms, Membrane potential: -66.998 mV
Time: 25.875 ms, Membrane potential: -66.915 mV
Time: 25.900 ms, Membrane potential: -66.831 mV
Time: 25.925 ms, Membrane potential: -66.747 mV
Time: 25.950 ms, Membrane potential: -66.662 mV
Time: 25.975 ms, Membrane potential: -66.577 mV
Time: 26.000 ms, Membrane potential: -66.493 mV
Time: 26.025 ms, Membrane potential: -66.407 mV
Time: 26.050 ms, Membrane potential: -66.322 mV
Time: 26.075 ms, Membrane potential: -66.237 mV
Time: 26.100 ms, Membrane potential: -66.151 mV
Time: 26.125 ms, Membrane potential: -66.065 mV
Time: 26.150 ms, Membrane potential: -65.979 mV
Time: 26.175 ms, Membrane potential: -65.892 mV
Time: 26.200 ms, Membrane potential: -65.806 mV
Time: 26.225 ms, Membrane potential: -65.719 mV
Time: 26.250 ms, Membrane potential: -65.632 mV
Time: 26.275 ms, Membrane potential: -65.545 mV
Time: 26.300 ms, Membrane potential: -65.458 mV
Time: 26.325 ms, Membrane potential: -65.371 mV
Time: 26.350 ms, Membrane potential: -65.283 mV
Time: 26.375 ms, Membrane potential: -65.196 mV
Time: 26.400 ms, Membrane potential: -65.108 mV
Time: 26.425 ms, Membrane potential: -65.020 mV
Time: 26.450 ms, Membrane potential: -64.932 mV
Time: 26.475 ms, Membrane potential: -64.844 mV
Time: 26.500 ms, Membrane potential: -64.756 mV
Time: 26.525 ms, Membrane potential: -64.667 mV
Time: 26.550 ms, Membrane potential: -64.579 mV
Time: 26.575 ms, Membrane potential: -64.490 mV
Time: 26.600 ms, Membrane potential: -64.401 mV
Time: 26.625 ms, Membrane potential: -64.313 mV
Time: 26.650 ms, Membrane potential: -64.224 mV
Time: 26.675 ms, Membrane potential: -64.135 mV
Time: 26.700 ms, Membrane potential: -64.046 mV
Time: 26.725 ms, Membrane potential: -63.957 mV
Time: 26.750 ms, Membrane potential: -63.867 mV
Time: 26.775 ms, Membrane potential: -63.778 mV
Time: 26.800 ms, Membrane potential: -63.689 mV
Time: 26.825 ms, Membrane potential: -63.600 mV
Time: 26.850 ms, Membrane potential: -63.510 mV
Time: 26.875 ms, Membrane potential: -63.421 mV
Time: 26.900 ms, Membrane potential: -63.331 mV
Time: 26.925 ms, Membrane potential: -63.242 mV
Time: 26.950 ms, Membrane potential: -63.152 mV
Time: 26.975 ms, Membrane potential: -63.063 mV
Time: 27.000 ms, Membrane potential: -62.973 mV
Time: 27.025 ms, Membrane potential: -62.883 mV
Time: 27.050 ms, Membrane potential: -62.794 mV
Time: 27.075 ms, Membrane potential: -62.704 mV
Time: 27.100 ms, Membrane potential: -62.614 mV
Time: 27.125 ms, Membrane potential: -62.525 mV
Time: 27.150 ms, Membrane potential: -62.435 mV
Time: 27.175 ms, Membrane potential: -62.345 mV
Time: 27.200 ms, Membrane potential: -62.256 mV
Time: 27.225 ms, Membrane potential: -62.166 mV
Time: 27.250 ms, Membrane potential: -62.076 mV
Time: 27.275 ms, Membrane potential: -61.986 mV
Time: 27.300 ms, Membrane potential: -61.897 mV
Time: 27.325 ms, Membrane potential: -61.807 mV
Time: 27.350 ms, Membrane potential: -61.717 mV
Time: 27.375 ms, Membrane potential: -61.628 mV
Time: 27.400 ms, Membrane potential: -61.538 mV
Time: 27.425 ms, Membrane potential: -61.448 mV
Time: 27.450 ms, Membrane potential: -61.358 mV
Time: 27.475 ms, Membrane potential: -61.269 mV
Time: 27.500 ms, Membrane potential: -61.179 mV
Time: 27.525 ms, Membrane potential: -61.089 mV
Time: 27.550 ms, Membrane potential: -61.000 mV
Time: 27.575 ms, Membrane potential: -60.910 mV
Time: 27.600 ms, Membrane potential: -60.820 mV
Time: 27.625 ms, Membrane potential: -60.731 mV
Time: 27.650 ms, Membrane potential: -60.641 mV
Time: 27.675 ms, Membrane potential: -60.551 mV
Time: 27.700 ms, Membrane potential: -60.461 mV
Time: 27.725 ms, Membrane potential: -60.372 mV
Time: 27.750 ms, Membrane potential: -60.282 mV
Time: 27.775 ms, Membrane potential: -60.192 mV
Time: 27.800 ms, Membrane potential: -60.102 mV
Time: 27.825 ms, Membrane potential: -60.012 mV
Time: 27.850 ms, Membrane potential: -59.923 mV
Time: 27.875 ms, Membrane potential: -59.833 mV
Time: 27.900 ms, Membrane potential: -59.743 mV
Time: 27.925 ms, Membrane potential: -59.653 mV
Time: 27.950 ms, Membrane potential: -59.563 mV
Time: 27.975 ms, Membrane potential: -59.473 mV
Time: 28.000 ms, Membrane potential: -59.382 mV
Time: 28.025 ms, Membrane potential: -59.292 mV
Time: 28.050 ms, Membrane potential: -59.202 mV
Time: 28.075 ms, Membrane potential: -59.111 mV
Time: 28.100 ms, Membrane potential: -59.021 mV
Time: 28.125 ms, Membrane potential: -58.930 mV
Time: 28.150 ms, Membrane potential: -58.839 mV
Time: 28.175 ms, Membrane potential: -58.748 mV
Time: 28.200 ms, Membrane potential: -58.657 mV
Time: 28.225 ms, Membrane potential: -58.566 mV
Time: 28.250 ms, Membrane potential: -58.475 mV
Time: 28.275 ms, Membrane potential: -58.383 mV
Time: 28.300 ms, Membrane potential: -58.291 mV
Time: 28.325 ms, Membrane potential: -58.199 mV
Time: 28.350 ms, Membrane potential: -58.107 mV
Time: 28.375 ms, Membrane potential: -58.014 mV
Time: 28.400 ms, Membrane potential: -57.922 mV
Time: 28.425 ms, Membrane potential: -57.829 mV
Time: 28.450 ms, Membrane potential: -57.736 mV
Time: 28.475 ms, Membrane potential: -57.642 mV
Time: 28.500 ms, Membrane potential: -57.548 mV
Time: 28.525 ms, Membrane potential: -57.454 mV
Time: 28.550 ms, Membrane potential: -57.360 mV
Time: 28.575 ms, Membrane potential: -57.265 mV
Time: 28.600 ms, Membrane potential: -57.169 mV
Time: 28.625 ms, Membrane potential: -57.074 mV
Time: 28.650 ms, Membrane potential: -56.977 mV
Time: 28.675 ms, Membrane potential: -56.881 mV
Time: 28.700 ms, Membrane potential: -56.783 mV
Time: 28.725 ms, Membrane potential: -56.686 mV
Time: 28.750 ms, Membrane potential: -56.588 mV
Time: 28.775 ms, Membrane potential: -56.489 mV
Time: 28.800 ms, Membrane potential: -56.389 mV
Time: 28.825 ms, Membrane potential: -56.289 mV
Time: 28.850 ms, Membrane potential: -56.188 mV
Time: 28.875 ms, Membrane potential: -56.087 mV
Time: 28.900 ms, Membrane potential: -55.984 mV
Time: 28.925 ms, Membrane potential: -55.881 mV
Time: 28.950 ms, Membrane potential: -55.777 mV
Time: 28.975 ms, Membrane potential: -55.672 mV
Time: 29.000 ms, Membrane potential: -55.566 mV
Time: 29.025 ms, Membrane potential: -55.460 mV
Time: 29.050 ms, Membrane potential: -55.352 mV
Time: 29.075 ms, Membrane potential: -55.243 mV
Time: 29.100 ms, Membrane potential: -55.132 mV
Time: 29.125 ms, Membrane potential: -55.021 mV
Time: 29.150 ms, Membrane potential: -54.908 mV
Time: 29.175 ms, Membrane potential: -54.794 mV
Time: 29.200 ms, Membrane potential: -54.679 mV
Time: 29.225 ms, Membrane potential: -54.562 mV
Time: 29.250 ms, Membrane potential: -54.443 mV
Time: 29.275 ms, Membrane potential: -54.323 mV
Time: 29.300 ms, Membrane potential: -54.201 mV
Time: 29.325 ms, Membrane potential: -54.077 mV
Time: 29.350 ms, Membrane potential: -53.951 mV
Time: 29.375 ms, Membrane potential: -53.823 mV
Time: 29.400 ms, Membrane potential: -53.693 mV
Time: 29.425 ms, Membrane potential: -53.560 mV
Time: 29.450 ms, Membrane potential: -53.425 mV
Time: 29.475 ms, Membrane potential: -53.288 mV
Time: 29.500 ms, Membrane potential: -53.147 mV
Time: 29.525 ms, Membrane potential: -53.004 mV
Time: 29.550 ms, Membrane potential: -52.857 mV
Time: 29.575 ms, Membrane potential: -52.708 mV
Time: 29.600 ms, Membrane potential: -52.554 mV
Time: 29.625 ms, Membrane potential: -52.397 mV
Time: 29.650 ms, Membrane potential: -52.236 mV
Time: 29.675 ms, Membrane potential: -52.071 mV
Time: 29.700 ms, Membrane potential: -51.901 mV
Time: 29.725 ms, Membrane potential: -51.726 mV
Time: 29.750 ms, Membrane potential: -51.547 mV
Time: 29.775 ms, Membrane potential: -51.361 mV
Time: 29.800 ms, Membrane potential: -51.170 mV
Time: 29.825 ms, Membrane potential: -50.973 mV
Time: 29.850 ms, Membrane potential: -50.769 mV
Time: 29.875 ms, Membrane potential: -50.557 mV
Time: 29.900 ms, Membrane potential: -50.338 mV
Time: 29.925 ms, Membrane potential: -50.110 mV
Time: 29.950 ms, Membrane potential: -49.874 mV
Time: 29.975 ms, Membrane potential: -49.627 mV
Time: 30.000 ms, Membrane potential: -49.371 mV
Time: 30.025 ms, Membrane potential: -49.102 mV
Time: 30.050 ms, Membrane potential: -48.822 mV
Time: 30.075 ms, Membrane potential: -48.528 mV
Time: 30.100 ms, Membrane potential: -48.219 mV
Time: 30.125 ms, Membrane potential: -47.895 mV
Time: 30.150 ms, Membrane potential: -47.553 mV
Time: 30.175 ms, Membrane potential: -47.192 mV
Time: 30.200 ms, Membrane potential: -46.811 mV
Time: 30.225 ms, Membrane potential: -46.407 mV
Time: 30.250 ms, Membrane potential: -45.978 mV
Time: 30.275 ms, Membrane potential: -45.522 mV
Time: 30.300 ms, Membrane potential: -45.035 mV
Time: 30.325 ms, Membrane potential: -44.515 mV
Time: 30.350 ms, Membrane potential: -43.958 mV
Time: 30.375 ms, Membrane potential: -43.361 mV
Time: 30.400 ms, Membrane potential: -42.717 mV
Time: 30.425 ms, Membrane potential: -42.023 mV
Time: 30.450 ms, Membrane potential: -41.272 mV
Time: 30.475 ms, Membrane potential: -40.458 mV
Time: 30.500 ms, Membrane potential: -39.574 mV
Time: 30.525 ms, Membrane potential: -38.610 mV
Time: 30.550 ms, Membrane potential: -37.559 mV
Time: 30.575 ms, Membrane potential: -36.409 mV
Time: 30.600 ms, Membrane potential: -35.150 mV
Time: 30.625 ms, Membrane potential: -33.768 mV
Time: 30.650 ms, Membrane potential: -32.251 mV
Time: 30.675 ms, Membrane potential: -30.584 mV
Time: 30.700 ms, Membrane potential: -28.754 mV
Time: 30.725 ms, Membrane potential: -26.748 mV
Time: 30.750 ms, Membrane potential: -24.555 mV
Time: 30.775 ms, Membrane potential: -22.166 mV
Time: 30.800 ms, Membrane potential: -19.580 mV
Time: 30.825 ms, Membrane potential: -16.803 mV
Time: 30.850 ms, Membrane potential: -13.852 mV
Time: 30.875 ms, Membrane potential: -10.758 mV
Time: 30.900 ms, Membrane potential: -7.567 mV
Time: 30.925 ms, Membrane potential: -4.341 mV
Time: 30.950 ms, Membrane potential: -1.153 mV
Time: 30.975 ms, Membrane potential: 1.915 mV
Time: 31.000 ms, Membrane potential: 4.784 mV
Time: 31.025 ms, Membrane potential: 7.381 mV
Time: 31.050 ms, Membrane potential: 9.651 mV
Time: 31.075 ms, Membrane potential: 11.559 mV
Time: 31.100 ms, Membrane potential: 13.091 mV
Time: 31.125 ms, Membrane potential: 14.251 mV
Time: 31.150 ms, Membrane potential: 15.060 mV
Time: 31.175 ms, Membrane potential: 15.547 mV
Time: 31.200 ms, Membrane potential: 15.748 mV
Time: 31.225 ms, Membrane potential: 15.698 mV
Time: 31.250 ms, Membrane potential: 15.432 mV
Time: 31.275 ms, Membrane potential: 14.983 mV
Time: 31.300 ms, Membrane potential: 14.380 mV
Time: 31.325 ms, Membrane potential: 13.647 mV
Time: 31.350 ms, Membrane potential: 12.807 mV
Time: 31.375 ms, Membrane potential: 11.876 mV
Time: 31.400 ms, Membrane potential: 10.872 mV
Time: 31.425 ms, Membrane potential: 9.808 mV
Time: 31.450 ms, Membrane potential: 8.694 mV
Time: 31.475 ms, Membrane potential: 7.540 mV
Time: 31.500 ms, Membrane potential: 6.354 mV
Time: 31.525 ms, Membrane potential: 5.143 mV
Time: 31.550 ms, Membrane potential: 3.913 mV
Time: 31.575 ms, Membrane potential: 2.669 mV
Time: 31.600 ms, Membrane potential: 1.415 mV
Time: 31.625 ms, Membrane potential: 0.155 mV
Time: 31.650 ms, Membrane potential: -1.108 mV
Time: 31.675 ms, Membrane potential: -2.372 mV
Time: 31.700 ms, Membrane potential: -3.633 mV
Time: 31.725 ms, Membrane potential: -4.891 mV
Time: 31.750 ms, Membrane potential: -6.143 mV
Time: 31.775 ms, Membrane potential: -7.389 mV
Time: 31.800 ms, Membrane potential: -8.626 mV
Time: 31.825 ms, Membrane potential: -9.855 mV
Time: 31.850 ms, Membrane potential: -11.075 mV
Time: 31.875 ms, Membrane potential: -12.284 mV
Time: 31.900 ms, Membrane potential: -13.483 mV
Time: 31.925 ms, Membrane potential: -14.671 mV
Time: 31.950 ms, Membrane potential: -15.848 mV
Time: 31.975 ms, Membrane potential: -17.014 mV
Time: 32.000 ms, Membrane potential: -18.169 mV
Time: 32.025 ms, Membrane potential: -19.313 mV
Time: 32.050 ms, Membrane potential: -20.447 mV
Time: 32.075 ms, Membrane potential: -21.570 mV
Time: 32.100 ms, Membrane potential: -22.683 mV
Time: 32.125 ms, Membrane potential: -23.787 mV
Time: 32.150 ms, Membrane potential: -24.882 mV
Time: 32.175 ms, Membrane potential: -25.969 mV
Time: 32.200 ms, Membrane potential: -27.048 mV
Time: 32.225 ms, Membrane potential: -28.120 mV
Time: 32.250 ms, Membrane potential: -29.187 mV
Time: 32.275 ms, Membrane potential: -30.249 mV
Time: 32.300 ms, Membrane potential: -31.308 mV
Time: 32.325 ms, Membrane potential: -32.364 mV
Time: 32.350 ms, Membrane potential: -33.421 mV
Time: 32.375 ms, Membrane potential: -34.478 mV
Time: 32.400 ms, Membrane potential: -35.537 mV
Time: 32.425 ms, Membrane potential: -36.600 mV
Time: 32.450 ms, Membrane potential: -37.670 mV
Time: 32.475 ms, Membrane potential: -38.747 mV
Time: 32.500 ms, Membrane potential: -39.833 mV
Time: 32.525 ms, Membrane potential: -40.931 mV
Time: 32.550 ms, Membrane potential: -42.042 mV
Time: 32.575 ms, Membrane potential: -43.168 mV
Time: 32.600 ms, Membrane potential: -44.311 mV
Time: 32.625 ms, Membrane potential: -45.471 mV
Time: 32.650 ms, Membrane potential: -46.650 mV
Time: 32.675 ms, Membrane potential: -47.848 mV
Time: 32.700 ms, Membrane potential: -49.065 mV
Time: 32.725 ms, Membrane potential: -50.300 mV
Time: 32.750 ms, Membrane potential: -51.551 mV
Time: 32.775 ms, Membrane potential: -52.815 mV
Time: 32.800 ms, Membrane potential: -54.089 mV
Time: 32.825 ms, Membrane potential: -55.366 mV
Time: 32.850 ms, Membrane potential: -56.640 mV
Time: 32.875 ms, Membrane potential: -57.903 mV
Time: 32.900 ms, Membrane potential: -59.146 mV
Time: 32.925 ms, Membrane potential: -60.357 mV
Time: 32.950 ms, Membrane potential: -61.528 mV
Time: 32.975 ms, Membrane potential: -62.646 mV
Time: 33.000 ms, Membrane potential: -63.703 mV
Time: 33.025 ms, Membrane potential: -64.689 mV
Time: 33.050 ms, Membrane potential: -65.599 mV
Time: 33.075 ms, Membrane potential: -66.426 mV
Time: 33.100 ms, Membrane potential: -67.170 mV
Time: 33.125 ms, Membrane potential: -67.830 mV
Time: 33.150 ms, Membrane potential: -68.409 mV
Time: 33.175 ms, Membrane potential: -68.911 mV
Time: 33.200 ms, Membrane potential: -69.340 mV
Time: 33.225 ms, Membrane potential: -69.703 mV
Time: 33.250 ms, Membrane potential: -70.007 mV
Time: 33.275 ms, Membrane potential: -70.258 mV
Time: 33.300 ms, Membrane potential: -70.463 mV
Time: 33.325 ms, Membrane potential: -70.628 mV
Time: 33.350 ms, Membrane potential: -70.758 mV
Time: 33.375 ms, Membrane potential: -70.857 mV
Time: 33.400 ms, Membrane potential: -70.932 mV
Time: 33.425 ms, Membrane potential: -70.985 mV
Time: 33.450 ms, Membrane potential: -71.020 mV
Time: 33.475 ms, Membrane potential: -71.039 mV
Time: 33.500 ms, Membrane potential: -71.045 mV
Time: 33.525 ms, Membrane potential: -71.040 mV
Time: 33.550 ms, Membrane potential: -71.026 mV
Time: 33.575 ms, Membrane potential: -71.003 mV
Time: 33.600 ms, Membrane potential: -70.975 mV
Time: 33.625 ms, Membrane potential: -70.940 mV
Time: 33.650 ms, Membrane potential: -70.901 mV
Time: 33.675 ms, Membrane potential: -70.857 mV
Time: 33.700 ms, Membrane potential: -70.811 mV
Time: 33.725 ms, Membrane potential: -70.761 mV
Time: 33.750 ms, Membrane potential: -70.708 mV
Time: 33.775 ms, Membrane potential: -70.653 mV
Time: 33.800 ms, Membrane potential: -70.596 mV
Time: 33.825 ms, Membrane potential: -70.538 mV
Time: 33.850 ms, Membrane potential: -70.478 mV
Time: 33.875 ms, Membrane potential: -70.416 mV
Time: 33.900 ms, Membrane potential: -70.353 mV
Time: 33.925 ms, Membrane potential: -70.290 mV
Time: 33.950 ms, Membrane potential: -70.225 mV
Time: 33.975 ms, Membrane potential: -70.159 mV
Time: 34.000 ms, Membrane potential: -70.092 mV
Time: 34.025 ms, Membrane potential: -70.025 mV
Time: 34.050 ms, Membrane potential: -69.957 mV
Time: 34.075 ms, Membrane potential: -69.888 mV
Time: 34.100 ms, Membrane potential: -69.819 mV
Time: 34.125 ms, Membrane potential: -69.749 mV
Time: 34.150 ms, Membrane potential: -69.678 mV
Time: 34.175 ms, Membrane potential: -69.607 mV
Time: 34.200 ms, Membrane potential: -69.536 mV
Time: 34.225 ms, Membrane potential: -69.464 mV
Time: 34.250 ms, Membrane potential: -69.391 mV
Time: 34.275 ms, Membrane potential: -69.318 mV
Time: 34.300 ms, Membrane potential: -69.245 mV
Time: 34.325 ms, Membrane potential: -69.171 mV
Time: 34.350 ms, Membrane potential: -69.096 mV
Time: 34.375 ms, Membrane potential: -69.021 mV
Time: 34.400 ms, Membrane potential: -68.946 mV
Time: 34.425 ms, Membrane potential: -68.870 mV
Time: 34.450 ms, Membrane potential: -68.794 mV
Time: 34.475 ms, Membrane potential: -68.718 mV
Time: 34.500 ms, Membrane potential: -68.641 mV
Time: 34.525 ms, Membrane potential: -68.564 mV
Time: 34.550 ms, Membrane potential: -68.486 mV
Time: 34.575 ms, Membrane potential: -68.408 mV
Time: 34.600 ms, Membrane potential: -68.330 mV
Time: 34.625 ms, Membrane potential: -68.252 mV
Time: 34.650 ms, Membrane potential: -68.173 mV
Time: 34.675 ms, Membrane potential: -68.093 mV
Time: 34.700 ms, Membrane potential: -68.014 mV
Time: 34.725 ms, Membrane potential: -67.934 mV
Time: 34.750 ms, Membrane potential: -67.853 mV
Time: 34.775 ms, Membrane potential: -67.773 mV
Time: 34.800 ms, Membrane potential: -67.692 mV
Time: 34.825 ms, Membrane potential: -67.611 mV
Time: 34.850 ms, Membrane potential: -67.529 mV
Time: 34.875 ms, Membrane potential: -67.447 mV
Time: 34.900 ms, Membrane potential: -67.365 mV
Time: 34.925 ms, Membrane potential: -67.283 mV
Time: 34.950 ms, Membrane potential: -67.200 mV
Time: 34.975 ms, Membrane potential: -67.118 mV
Time: 35.000 ms, Membrane potential: -67.034 mV
Time: 35.025 ms, Membrane potential: -66.951 mV
Time: 35.050 ms, Membrane potential: -66.867 mV
Time: 35.075 ms, Membrane potential: -66.783 mV
Time: 35.100 ms, Membrane potential: -66.699 mV
Time: 35.125 ms, Membrane potential: -66.615 mV
Time: 35.150 ms, Membrane potential: -66.530 mV
Time: 35.175 ms, Membrane potential: -66.445 mV
Time: 35.200 ms, Membrane potential: -66.360 mV
Time: 35.225 ms, Membrane potential: -66.275 mV
Time: 35.250 ms, Membrane potential: -66.190 mV
Time: 35.275 ms, Membrane potential: -66.104 mV
Time: 35.300 ms, Membrane potential: -66.018 mV
Time: 35.325 ms, Membrane potential: -65.932 mV
Time: 35.350 ms, Membrane potential: -65.846 mV
Time: 35.375 ms, Membrane potential: -65.760 mV
Time: 35.400 ms, Membrane potential: -65.673 mV
Time: 35.425 ms, Membrane potential: -65.586 mV
Time: 35.450 ms, Membrane potential: -65.500 mV
Time: 35.475 ms, Membrane potential: -65.412 mV
Time: 35.500 ms, Membrane potential: -65.325 mV
Time: 35.525 ms, Membrane potential: -65.238 mV
Time: 35.550 ms, Membrane potential: -65.151 mV
Time: 35.575 ms, Membrane potential: -65.063 mV
Time: 35.600 ms, Membrane potential: -64.975 mV
Time: 35.625 ms, Membrane potential: -64.888 mV
Time: 35.650 ms, Membrane potential: -64.800 mV
Time: 35.675 ms, Membrane potential: -64.712 mV
Time: 35.700 ms, Membrane potential: -64.624 mV
Time: 35.725 ms, Membrane potential: -64.535 mV
Time: 35.750 ms, Membrane potential: -64.447 mV
Time: 35.775 ms, Membrane potential: -64.359 mV
Time: 35.800 ms, Membrane potential: -64.270 mV
Time: 35.825 ms, Membrane potential: -64.182 mV
Time: 35.850 ms, Membrane potential: -64.093 mV
Time: 35.875 ms, Membrane potential: -64.005 mV
Time: 35.900 ms, Membrane potential: -63.916 mV
Time: 35.925 ms, Membrane potential: -63.827 mV
Time: 35.950 ms, Membrane potential: -63.738 mV
Time: 35.975 ms, Membrane potential: -63.650 mV
Time: 36.000 ms, Membrane potential: -63.561 mV
Time: 36.025 ms, Membrane potential: -63.472 mV
Time: 36.050 ms, Membrane potential: -63.383 mV
Time: 36.075 ms, Membrane potential: -63.294 mV
Time: 36.100 ms, Membrane potential: -63.205 mV
Time: 36.125 ms, Membrane potential: -63.116 mV
Time: 36.150 ms, Membrane potential: -63.027 mV
Time: 36.175 ms, Membrane potential: -62.938 mV
Time: 36.200 ms, Membrane potential: -62.849 mV
Time: 36.225 ms, Membrane potential: -62.760 mV
Time: 36.250 ms, Membrane potential: -62.671 mV
Time: 36.275 ms, Membrane potential: -62.582 mV
Time: 36.300 ms, Membrane potential: -62.493 mV
Time: 36.325 ms, Membrane potential: -62.404 mV
Time: 36.350 ms, Membrane potential: -62.315 mV
Time: 36.375 ms, Membrane potential: -62.227 mV
Time: 36.400 ms, Membrane potential: -62.138 mV
Time: 36.425 ms, Membrane potential: -62.049 mV
Time: 36.450 ms, Membrane potential: -61.960 mV
Time: 36.475 ms, Membrane potential: -61.871 mV
Time: 36.500 ms, Membrane potential: -61.782 mV
Time: 36.525 ms, Membrane potential: -61.694 mV
Time: 36.550 ms, Membrane potential: -61.605 mV
Time: 36.575 ms, Membrane potential: -61.516 mV
Time: 36.600 ms, Membrane potential: -61.428 mV
Time: 36.625 ms, Membrane potential: -61.339 mV
Time: 36.650 ms, Membrane potential: -61.250 mV
Time: 36.675 ms, Membrane potential: -61.162 mV
Time: 36.700 ms, Membrane potential: -61.073 mV
Time: 36.725 ms, Membrane potential: -60.985 mV
Time: 36.750 ms, Membrane potential: -60.896 mV
Time: 36.775 ms, Membrane potential: -60.808 mV
Time: 36.800 ms, Membrane potential: -60.720 mV
Time: 36.825 ms, Membrane potential: -60.631 mV
Time: 36.850 ms, Membrane potential: -60.543 mV
Time: 36.875 ms, Membrane potential: -60.455 mV
Time: 36.900 ms, Membrane potential: -60.366 mV
Time: 36.925 ms, Membrane potential: -60.278 mV
Time: 36.950 ms, Membrane potential: -60.190 mV
Time: 36.975 ms, Membrane potential: -60.102 mV
Time: 37.000 ms, Membrane potential: -60.014 mV
Time: 37.025 ms, Membrane potential: -59.925 mV
Time: 37.050 ms, Membrane potential: -59.837 mV
Time: 37.075 ms, Membrane potential: -59.749 mV
Time: 37.100 ms, Membrane potential: -59.661 mV
Time: 37.125 ms, Membrane potential: -59.573 mV
Time: 37.150 ms, Membrane potential: -59.485 mV
Time: 37.175 ms, Membrane potential: -59.396 mV
Time: 37.200 ms, Membrane potential: -59.308 mV
Time: 37.225 ms, Membrane potential: -59.220 mV
Time: 37.250 ms, Membrane potential: -59.132 mV
Time: 37.275 ms, Membrane potential: -59.043 mV
Time: 37.300 ms, Membrane potential: -58.955 mV
Time: 37.325 ms, Membrane potential: -58.867 mV
Time: 37.350 ms, Membrane potential: -58.778 mV
Time: 37.375 ms, Membrane potential: -58.690 mV
Time: 37.400 ms, Membrane potential: -58.601 mV
Time: 37.425 ms, Membrane potential: -58.512 mV
Time: 37.450 ms, Membrane potential: -58.424 mV
Time: 37.475 ms, Membrane potential: -58.335 mV
Time: 37.500 ms, Membrane potential: -58.246 mV
Time: 37.525 ms, Membrane potential: -58.156 mV
Time: 37.550 ms, Membrane potential: -58.067 mV
Time: 37.575 ms, Membrane potential: -57.978 mV
Time: 37.600 ms, Membrane potential: -57.888 mV
Time: 37.625 ms, Membrane potential: -57.798 mV
Time: 37.650 ms, Membrane potential: -57.708 mV
Time: 37.675 ms, Membrane potential: -57.618 mV
Time: 37.700 ms, Membrane potential: -57.528 mV
Time: 37.725 ms, Membrane potential: -57.437 mV
Time: 37.750 ms, Membrane potential: -57.346 mV
Time: 37.775 ms, Membrane potential: -57.255 mV
Time: 37.800 ms, Membrane potential: -57.163 mV
Time: 37.825 ms, Membrane potential: -57.072 mV
Time: 37.850 ms, Membrane potential: -56.979 mV
Time: 37.875 ms, Membrane potential: -56.887 mV
Time: 37.900 ms, Membrane potential: -56.794 mV
Time: 37.925 ms, Membrane potential: -56.701 mV
Time: 37.950 ms, Membrane potential: -56.607 mV
Time: 37.975 ms, Membrane potential: -56.513 mV
Time: 38.000 ms, Membrane potential: -56.419 mV
Time: 38.025 ms, Membrane potential: -56.324 mV
Time: 38.050 ms, Membrane potential: -56.228 mV
Time: 38.075 ms, Membrane potential: -56.132 mV
Time: 38.100 ms, Membrane potential: -56.035 mV
Time: 38.125 ms, Membrane potential: -55.938 mV
Time: 38.150 ms, Membrane potential: -55.840 mV
Time: 38.175 ms, Membrane potential: -55.741 mV
Time: 38.200 ms, Membrane potential: -55.642 mV
Time: 38.225 ms, Membrane potential: -55.542 mV
Time: 38.250 ms, Membrane potential: -55.441 mV
Time: 38.275 ms, Membrane potential: -55.339 mV
Time: 38.300 ms, Membrane potential: -55.237 mV
Time: 38.325 ms, Membrane potential: -55.133 mV
Time: 38.350 ms, Membrane potential: -55.029 mV
Time: 38.375 ms, Membrane potential: -54.923 mV
Time: 38.400 ms, Membrane potential: -54.817 mV
Time: 38.425 ms, Membrane potential: -54.709 mV
Time: 38.450 ms, Membrane potential: -54.600 mV
Time: 38.475 ms, Membrane potential: -54.490 mV
Time: 38.500 ms, Membrane potential: -54.378 mV
Time: 38.525 ms, Membrane potential: -54.265 mV
Time: 38.550 ms, Membrane potential: -54.151 mV
Time: 38.575 ms, Membrane potential: -54.035 mV
Time: 38.600 ms, Membrane potential: -53.917 mV
Time: 38.625 ms, Membrane potential: -53.798 mV
Time: 38.650 ms, Membrane potential: -53.677 mV
Time: 38.675 ms, Membrane potential: -53.554 mV
Time: 38.700 ms, Membrane potential: -53.429 mV
Time: 38.725 ms, Membrane potential: -53.302 mV
Time: 38.750 ms, Membrane potential: -53.172 mV
Time: 38.775 ms, Membrane potential: -53.040 mV
Time: 38.800 ms, Membrane potential: -52.906 mV
Time: 38.825 ms, Membrane potential: -52.769 mV
Time: 38.850 ms, Membrane potential: -52.629 mV
Time: 38.875 ms, Membrane potential: -52.486 mV
Time: 38.900 ms, Membrane potential: -52.340 mV
Time: 38.925 ms, Membrane potential: -52.190 mV
Time: 38.950 ms, Membrane potential: -52.037 mV
